R,lim,r,p,q,N,N_mod5,sigma_abs,r_sigma,c0,c1,c2,c3
6.5378,45.0,176.343411,8595,13907,41,1,0.036311,6.403124,130,760,550,680
6.5378,45.0,176.343411,8595,13907,41,1,0.036311,6.403124,890,-760,80,-1310
6.5378,45.0,176.343411,8595,13907,41,1,0.036311,6.403124,-1310,420,-550,1230
6.5378,45.0,176.343411,8595,13907,41,1,0.036311,6.403124,1310,-80,760,-890
6.5378,45.0,176.343411,8595,13907,41,1,0.036311,6.403124,680,-810,-80,-1230
6.5378,45.0,176.343411,8595,13907,41,1,0.036311,6.403124,1230,80,810,-680
6.5378,45.0,176.343411,8595,13907,41,1,0.036311,6.403124,-680,-550,-760,-130
6.5378,45.0,176.343411,8595,13907,41,1,0.036311,6.403124,-130,810,420,890
6.5378,45.0,176.343411,8595,13907,41,1,0.036311,6.403124,-890,-420,-810,130
6.5378,45.0,176.343411,8595,13907,41,1,0.036311,6.403124,-1230,550,-420,1310
6.5378,45.0,178.717647,8828,14284,80,0,0.050047,8.944272,1100,260,840,-420
6.5378,45.0,178.717647,8828,14284,80,0,0.050047,8.944272,1360,-260,680,-1100
6.5378,45.0,178.717647,8828,14284,80,0,0.050047,8.944272,-1100,680,-260,1360
6.5378,45.0,178.717647,8828,14284,80,0,0.050047,8.944272,-420,-680,-680,-420
6.5378,45.0,178.717647,8828,14284,80,0,0.050047,8.944272,-420,840,260,1100
6.5378,45.0,178.717647,8828,14284,80,0,0.050047,8.944272,420,-840,-260,-1100
6.5378,45.0,178.717647,8828,14284,80,0,0.050047,8.944272,420,680,680,420
6.5378,45.0,178.717647,8828,14284,80,0,0.050047,8.944272,1100,-680,260,-1360
6.5378,45.0,178.717647,8828,14284,80,0,0.050047,8.944272,-1100,-260,-840,420
6.5378,45.0,178.717647,8828,14284,80,0,0.050047,8.944272,-1360,260,-680,1100
6.5378,45.0,179.616242,8917,14428,181,1,0.074902,13.453624,1180,180,840,-550
6.5378,45.0,179.616242,8917,14428,181,1,0.074902,13.453624,1360,-180,730,-1020
6.5378,45.0,179.616242,8917,14428,181,1,0.074902,13.453624,-1180,630,-340,1360
6.5378,45.0,179.616242,8917,14428,181,1,0.074902,13.453624,-550,-630,-730,-290
6.5378,45.0,179.616242,8917,14428,181,1,0.074902,13.453624,-290,840,340,1020
6.5378,45.0,179.616242,8917,14428,181,1,0.074902,13.453624,550,-840,-180,-1180
6.5378,45.0,179.616242,8917,14428,181,1,0.074902,13.453624,290,730,630,550
6.5378,45.0,179.616242,8917,14428,181,1,0.074902,13.453624,1020,-730,180,-1360
6.5378,45.0,179.616242,8917,14428,181,1,0.074902,13.453624,-1020,-340,-840,290
6.5378,45.0,179.616242,8917,14428,181,1,0.074902,13.453624,-1360,340,-630,1180
6.5378,45.0,182.830496,9239,14949,331,1,0.099510,18.193405,1150,240,860,-470
6.5378,45.0,182.830496,9239,14949,331,1,0.099510,18.193405,1390,-240,710,-1100
6.5378,45.0,182.830496,9239,14949,331,1,0.099510,18.193405,-1150,680,-290,1390
6.5378,45.0,182.830496,9239,14949,331,1,0.099510,18.193405,-470,-680,-710,-390
6.5378,45.0,182.830496,9239,14949,331,1,0.099510,18.193405,-390,860,290,1100
6.5378,45.0,182.830496,9239,14949,331,1,0.099510,18.193405,470,-860,-240,-1150
6.5378,45.0,182.830496,9239,14949,331,1,0.099510,18.193405,390,710,680,470
6.5378,45.0,182.830496,9239,14949,331,1,0.099510,18.193405,1100,-710,240,-1390
6.5378,45.0,182.830496,9239,14949,331,1,0.099510,18.193405,-1100,-290,-860,390
6.5378,45.0,182.830496,9239,14949,331,1,0.099510,18.193405,-1390,290,-680,1150
6.5378,45.0,184.789061,9438,15271,101,1,0.054386,10.049876,80,-840,-470,-890
6.5378,45.0,184.789061,9438,15271,101,1,0.054386,10.049876,1310,-550,470,-1360
6.5378,45.0,184.789061,9438,15271,101,1,0.054386,10.049876,-760,840,50,1310
6.5378,45.0,184.789061,9438,15271,101,1,0.054386,10.049876,-1360,50,-810,890
6.5378,45.0,184.789061,9438,15271,101,1,0.054386,10.049876,760,550,810,80
6.5378,45.0,184.789061,9438,15271,101,1,0.054386,10.049876,-80,-810,-550,-760
6.5378,45.0,184.789061,9438,15271,101,1,0.054386,10.049876,890,470,840,-80
6.5378,45.0,184.789061,9438,15271,101,1,0.054386,10.049876,1360,-470,550,-1310
6.5378,45.0,184.789061,9438,15271,101,1,0.054386,10.049876,-890,810,-50,1360
6.5378,45.0,184.789061,9438,15271,101,1,0.054386,10.049876,-1310,-50,-840,760
6.5378,45.0,185.989209,9561,15470,491,1,0.119139,22.158520,970,420,860,-180
